0	1
dönüşmemiş	dönüş
olması	ol
vatanı	vatan
saydığı	say
küba'nın	küba
son	son
dönemini	dönem
yaşaması	yaşa
sanayisini	sanayi
kendine	kendi
yeter	yet
duruma	durum
getirmek	getir
için	için
gece	gece
gündüz	gündüz
çalıştığı	çalış
ülkenin	ülke
açlıkla	açlık
karşı	karşı
karşıya	karşı
kalması	kal
yeni	yeni
insan	insan
için	için
beslediği	besle
umudun	umut
emperyalizmce	emperyalizm
abluka	abluka
ağlarında	ağ
boğulmak	boğ
istenmesi	iste
ya	ya
da	da
kaçış	kaç
botlarında	bot
okyanus	okyanus
sularına	su
gömülmesi	göm
iki	iki
üç	üç
...	...
çabuk	çabuk
olun	ol
demiş	de
ikinci	iki
cihan	cihan
savaşı	savaş
genişliyor	genişle
yaşasın	yaşa
barış	barış
yazar	yazar
sinirli	sinirli
bir	bir
vaziyette	vaziyet
bilgisayarını	bilgisayar
tekrar	tekrar
açtı	aç
ve	ve
köşe	köşe
yazısını	yazı
yazmaya	yaz
devam	devam
etti	et
eğitim	eğitim
hakkının	hak
önemi	önem
hatta	hatta
ben	ben
öyle	öyle
rahatsız	rahatsız
olmuştum	ol
olmuş	ol
ki	ki
kimse	kimse
görmesin	gör
diye	diye
yol	yol
boyunca	boyunca
serap'ın	serap
arkasına	arka
gizlenmeye	gizle
çalışmıştım	çalış
çalışmış	çalış
ortalığı	orta
pop	pop
götürüyor	götür
bence	ben
herkesin	herkes
askerliğini	askerlik
yapması	yap
lazım	lazım
ve	ve
doğu'da	doğu
yapması	yap
lazım	lazım
ülkemiz	ülke
ilk	ilk
kez	kez
1936'da	1936
berlin	berlin
olimpiyatları'nda	olimpiyat
temsil	temsil
edildi	et
bunu	bu
sağlamanın	sağla
araçlarından	araç
en	en
önemlisi	önemli
manor	manor
mahkemeleriydi	mahkeme
mahkemeleri	mahkeme
klasman	klasman
grubu	grup
ekiplerinden	ekip
giresunspor'la	giresunspor
bugün	bugün
oynayacağı	oyna
maçın	maç
hazırlıklarını	hazırlık
tamamladı	tamamla
ne	ne
mutlu	mutlu
türk	türk
olana	ol
...	...
ev'de	ev
ay	ay
ve	ve
jüpiter	jüpiter
var	var
çin'in	çin
google	google
araştırma	araştır
merkezi	merkez
başkanı	başkan
lin	lin
bin	bin
700	700
milyon	milyon
cep	cep
telefonu	telefon
kullanıcısının	kullanıcı
olduğu	ol
çin'de	çin
cep	cep
telefonlarından	telefon
tuşlayarak	tuşla
arama	ara
motorları	motor
ve	ve
internet	internet
sayfalarını	sayfa
kullanmanın	kullan
zorluğunu	zorluk
belirterek	belir
bu	bu
sesli	sesli
uygulama	uygulama
sayesinde	saye
cep	cep
telefonundan	telefon
internet	internet
kullanıcılarının	kullanıcı
işinin	iş
çok	çok
daha	daha
kolaylaşacağını	kolay
söyledi	söyle
niyet	niyet
kabul	kabul
olursa	ol
olursa	ol
olur	ol
taşların	taş
kırk	kırk
bir	bir
adet	adet
olacağına	ol
inanılır	inan
bilmeyeni	bil
ayıplardık	ayıpla
ayıplar	ayıpla
kentler	kent
pazarlanmalı	pazarla
tabii	tabii
ki	ki
gayrimenkul	gayrimenkul
üzerinden	üzer
su	su
bardağı	bardak
fındık	fındık
içi	iç
arada	ara
sırada	sıra
gördükleri	gör
hataları	hata
söylerler	söyle
yapılan	yapı
inceleme	incele
araştırma	araştır
ve	ve
çalışmaların	çalış
ne	ne
denli	denli
başarılı	başarılı
ve	ve
olumlu	olumlu
olduğu	ol
hakkında	hak
doğru	doğru
bir	bir
sonuca	sonuç
varılabilmesi	var
için	için
istatistiki	istatistiki
çalışmalara	çalış
ve	ve
sonuçların	sonuç
matematik	matematik
esaslara	esas
göre	göre
ifade	ifade
edilmesine	et
de	de
gerek	gerek
vardır	var
vardır	var
var	var
zavallı	zavallı
ölümlülerin	ölümlü
kendilerini	kendi
işlerine	iş
kaptırmış	kap
kaptır	kap
ölümlülerin	ölüm
en	en
güzel	güzel
günlerinin	gün
ilk	ilk
önce	önce
geçip	geç
giden	git
günler	gün
olduğundan	ol
kuşku	kuşku
duyulabilir	duy
mi	mi
özcan	özcan
üniversitelerarası	üniversitelerarası
kurul	kurul
üak	üak
kontenjanlı	kontenjanlı
iki	iki
üye	üye
bulamamaları	bula
halinde	hâl
yürütme	yürü
kurulunu	kurul
kişi	kişi
işleteceğini	işle
açıkladı	açıkla
eski	eski
mısırlılar	mısırlı
papirüs	papirüs
bitkisi	bitki
gövdesinden	gövde
eski	eski
çinliler	çinli
keten	keten
ve	ve
bazı	bazı
otların	ot
liflerini	lif
kullanarak	kullan
kâğıt	kâğıt
yapmışlardır	yap
prenses	prenses
oturduğu	otur
kayanın	kaya
üstünden	üst
kalkıyor	kalk
hem	hem
radyo	radyo
davar	davar
mıdır	mi
ki	ki
hırsızlığı	hırsızlık
olsun	ol
adet	âdet
göğüs	göğüs
çalıştırma	çalış
türk	türk
işçileri	işçi
ekmeğini	ekmek
artık	artık
türkiye'de	türkiye
arıyor	ara
sağlık	sağlık
dengesinde	denge
şahıs	şahıs
ve	ve
hastalık	hastalık
etkeni	etken
hususiyetleri	hususiyet
terazinin	terazi
iki	iki
kefesi	kefe
ile	ile
terazinin	terazi
desteği	destek
de	de
çevre	çevre
ile	ile
ifade	ifade
edilebilir	et
ayrıca	ayrıca
mevcut	mevcut
backbone	backbone
üzerinden	üzer
çeşitli	çeşitli
elektronik	elektronik
ticaret	ticaret
sitelerine	site
web	web
sunuculuğu	sunuculuk
güvenlik	güvenlik
yedekleme	yedekle
ve	ve
ödeme	öde
altyapısı	altyapı
hizmeti	hizmet
verilmektedir	ver
ese	ese
kaşlarını	kaş
çatmış	çat
öğretmeni	öğretmen
babasıyla	baba
görüşmek	görüş
için	için
bir	bir
hafta	hafta
sonra	sonra
köylerine	köy
geleceğini	gelecek
yazmıştı	yaz
yazmış	yaz
üç	üç
günlük	günlük
bir	bir
tatil	tatil
olduğunda	ol
aileleri	aile
ya	ya
da	da
kız	kız
arkadaşları	arkadaş
ve	ve
dostları	dost
ile	ile
dubai'ye	dubai
gidiyorlar	git
yeni	yeni
elbiseli	elbiseli
yağız	yağız
köy	köy
delikanlıları	delikanlı
omuz	omuz
omuza	omuz
tutunmuş	tutun
oynuyorlar	oyna
anadolu	anadolu
köylerinden	köy
farksızdı	farksız
farksız	farksız
yansıttığı	yansı
insan	insan
toplum	toplum
insan	insan
tarih	tarih
gerçekliğini	gerçeklik
de	de
bu	bu
eksende	eksen
yansıtır	yansı
ve	ve
bizler	biz
için	için
bir	bir
de	de
şehirlerin	şehir
grisinde	gri
yitip	yit
giden	git
çocuklar	çocuk
ve	ve
kuşlar	kuş
için	için
doya	doy
doya	doy
seyredin	seyret
gökyüzünü	gökyüz
bu	bu
konuyla	konu
ilgili	ilgili
atatürk'ün	atatürk
edebiyat	edebiyat
sohbetlerinde	sohbet
bulunan	bulun
ragıp	ragıp
şevki'nin	şevki
bir	bir
anısını	anı
aktaralım	aktar
iki	iki
parça	parça
bez	bez
veya	veya
pamuk	pamuk
alırsın	al
programımızın	program
oluşturuluş	oluş
aşamasında	aşama
çeşitli	çeşitli
zorluklarla	zorluk
karşı	karşı
karşıya	karşı
kaldık	kal
peki	peki
ya	ya
herkesin	herkes
peşinde	peş
koştuğu	koş
mirkelam	mirkelâm
bu	bu
klibi	klip
kral	kral
tv	tv
meşhur	meşhur
etti	et
yanılmıyorsam	ya
yanılmıyorsam	yanıl
yanılmıyor	yanıl
da	da
her	her
gün	gün
çalıyor	çal
erkekler	erkek
aba	aba
ve	ve
şalvar	şalvar
giyerlermiş	giy
giyerler	giy
edison	edison
bu	bu
buluşuyla	bul
42	42
yaşında	yaş
tüm	tüm
dünyanın	dünya
hayranlığını	hayranlık
bir	bir
kez	kez
daha	daha
kazanıyordu	kazan
kazanıyor	kazan
insanların	insan
bütün	bütün
nankörlüklerine	nankörlük
alaylarına	alay
hor	hor
görmelerine	görme
inanmamalarına	inan
karşın	karşın
tek	tek
başına	baş
kendi	kendi
inancıyla	inanç
yaşayan	yaşa
kendi	kendi
inancının	inanç
yüceliğinde	yüce
diğer	diğer
insanların	insan
zavallılığını	zavallılık
yetersizliğini	yetersiz
aşksızlığını	aşk
görüp	gör
için	için
üzülen	üz
ve	ve
kendi	kendi
sevgisine	sevgi
sıkı	sık
sıkıya	sıkı
tutunan	tutun
bir	bir
ahir	ahir
zaman	zaman
peygamberi	peygamber
gibi	gibi
başkalarına	başka
bomboş	bomboş
gözüken	gözük
bir	bir
çölde	çöl
çölün	çöl
boş	boş
olmadığını	ol
hissederek	hisset
yürürsünüz	yürü
ey	ey
türk	türk
kadını	kadın
güçlendiriyorlar	güçlen
öbür	öbür
çocuklar	çocuk
küçük	küçük
tepelerden	tepe
kayardı	kay
kayar	kay
bu	bu
tip	tip
şans	şans
oyunlarının	oyun
başına	baş
milli	milli
sıfatını	sıfat
koyup	koy
bir	bir
milletin	millet
öz	öz
malı	mal
gibi	gibi
takdimin	takdim
ne	ne
büyük	büyük
bir	bir
hata	hata
ve	ve
vebal	vebal
olduğu	ol
aşikardır	aşikar
senin	sen
kara	kara
atın	at
yoksa	yok
yok	yok
beyaz	beyaz
eşeğin	eşek
vardır	var
var	var
keser	keser
testere	testere
elinden	el
düşmediği	düş
gibi	gibi
her	her
ay	ay
da	da
ufak	ufak
tefek	tefek
noksanlar	noksan
için	için
de	de
birkaç	birkaç
lira	lira
harcıyor	harca
hava	hava
alanına	alan
giderken	gider
gider	gider
vanlıların	vanlı
pişik	pişik
dedikleri	de
van	van
kedisi	kedi
heykeli	heykel
bizleri	biz
yine	yine
gelin	gelin
der	de
gibi	gibi
uğurladı	uğurla
şerifçiğim	şerifçiğim
senaryo	senaryo
sana	san
ait	ait
bu	bu
sabah	sabah
uyandığımda	uyan
taktım	tak
kulaklığımı	kulaklık
burnum	burun
da	da
fış	fış
fış	fış
kayıkçı	kayık
misaliydi	misal
minik	minik
arkadaşı	arkadaş
yoktu	yok
yok	yok
tabiat	tabiat
tarihi	tarih
ve	ve
madencilik	maden
müzesi'nin	müze
temel	temel
atma	at
törenine	tören
yılmaz'ın	yılmaz
yanı	yan
sıra	sıra
devlet	devlet
bakanı	bakan
rüştü	rüştü
kazım	kâzım
yücelen	yücel
ile	ile
kültür	kültür
bakanı	bakan
istemihan	istemihan
talay	talay
ve	ve
bazı	bazı
milletvekilleri	milletvekil
katıldı	kat
demirini	demir
topraktan	toprak
çekti	çek
köselesini	kösele
dürdü	dür
çivi	çivi
kutusunu	kutu
kapadı	kapa
çiriş	çiriş
çanağını	çanak
sarmaladı	sarmala
kanser	kanser
tedavisini	tedavi
bilirsiniz	bil
biraz	biraz
daha	daha
bekleyelim	bekle
bu	bu
masalı	masal
yazınız	yazı
ve	ve
resimleyiniz	resimle
yoksa	yoksa
gidip	git
çapul	çapul
yapmak	yap
için	için
açtım	aç
işte	işte
resim	resim
defterimi	defter
bir	bir
alman	alman
çift	çift
yaptırmış	yap
yaptır	yap
yazları	yaz
geliyorlarmış	gel
geliyorlar	gel
etnik	etnik
çatışmalar	çatış
kimi	kimi
zaman	zaman
bu	bu
etnik	etnik
kimliğe	kimlik
dışardan	dışar
yapılan	yap
bir	bir
saldırıyla	saldırı
kimi	kimi
zamanda	zaman
çadırı	çadır
ayakta	ayak
tutan	tut
etnik	etnik
liderin	lider
kendi	kendi
psikolojik	psikolojik
ihtiyaçları	ihtiyaç
yüzünden	yüz
sarsıldığında	sars
seçilmiş	seç
travmalar	travma
ve	ve
seçilmiş	seç
zaferler	zafer
aktive	aktive
olur	ol
günlerden	gün
pazar	pazar
olduğunu	ol
orada	ora
hatırlamıştı	hatırla
hatırlamış	hatırla
timoşenko	timoşenko
yeni	yeni
başbakan	başbakan
saksafoncular	saksafoncu
çiçek	çiçek
sulasın	sula
bazıları	bazı
rastlar	rast
yüze	yüz
alışılmamış	alış
gücü	güç
ile	ile
uranüs	uranüs
hem	hem
heyecan	heyecan
hem	hem
şok	şok
demektir	de
çünkü	çünkü
kendilerine	kendi
tahammül	tahammül
edebilenlerdir	et
portakal	portakal
ve	ve
soğanı	soğan
temizleyin	temizle
demirel	demirel
devlet	devlet
bakanı	bakan
hasan	hasan
dinçer'e	dinçer
döndü	dön
mücadelemize	mücadele
daha	daha
güçlü	güçlü
şekilde	şekil
devam	devam
edeceğiz	et
"."""	"."""
bunun	bu
üzerine	üzer
emniyet	emniyet
kuvvetleri	kuvvet
yurt	yurt
binasının	bina
100	100
metre	metre
ötesine	öte
barikat	barikat
kurar	kur
kimseyi	kimse
geçirmez	geçir
hakem	hakem
karga	karga
itirazı	itiraz
kabul	kabul
etti	et
çok	çok
ciddi	ciddi
kahraman	kahraman
bir	bir
edayla	eda
uyuyan	uyu
çocuk	çocuk
...	...
oyuncakların	oyuncak
öyküsü	öykü
sık	sık
sık	sık
ve	ve
az	az
sıvı	sıvı
ile	ile
yiyecek	yiyecek
takviyesi	takviye
yapılır	yap
tek	tek
kişi	kişi
ile	ile
bu	bu
işlem	işlem
yapılırsa	yap
yapılırsa	yap
yapılır	yap
kez	kez
suni	sun
solunum	solunum
15	15
kez	kez
kalp	kalp
mesajı	mesaj
iki	iki
kişi	kişi
suni	sun
solunum	solunum
kalp	kalp
masajı	masaj
yapılır	yap
25	25
adet	adet
iskemle	iskemle
hareketi	hareket
fethullah	fethullah
gülen	gülen
ve	ve
taraftarları	taraftar
bütün	bütün
bu	bu
okulları	okul
dersaneleri	dersane
yurtları	yurt
sadece	sadece
bilim	bilim
aşkından	aşk
açmıyorlar	aç
elbette	elbet
hazırlanışı	hazırlanış
topaç	topaç
öyle	öyle
ya	ya
...	...
adı	ad
var	var
kendi	kendi
yok	yok
kelime	kelime
dergisi'nin	dergi
yayını	yayın
bir	bir
öykü	öykü
kitabı	kitap
yayınladık	yayınla
babamın	baba
da	da
çarşıda	çarşı
böyle	böyle
küçük	küçük
bir	bir
dükkânı	dükkân
vardı	var
kardeşlik	kardeş
her	her
şeye	şey
kadir	kadir
ankara'da	ankara
festival	festival
filmleri	film
bu	bu
yıl	yıl
fransız	fransız
kültür	kültür
merkezi	merkez
kavaklıdere	kavaklıdere
sineması	sinema
ve	ve
alman	alman
kültür	kültür
merkezi'nde	merkez
gösterilecek	göster
ingiliz	ingiliz
polisi	polis
çevrecilerin	çevre
peşinde	peş
mutlulukla	mutluluk
aramızda	ara
duran	dur
en	en
büyük	büyük
engel	engel
kendimiz	kendi
miyiz	mi
yoksa	yok
yok	yok
500	500
mgr	mgr
dedik	de
gerçi	gerçi
yetişkinlere	yetişkin
yönelik	yönelik
olduğundan	ol
anneye	anne
ölüm	ölüm
tehditi	tehdit
yok	yok
bu	bu
"""mail""lerde"	"""mail"""
bm	bm
güvenlik	güvenlik
konseyi	konsey
zayıf	zayıf
düşürüldü	düşür
"."""	"."""
başbakan	başbakan
lübnan	lübnan
başbakanı	başbakan
fuad	fuad
sinyora'nın	sinyora
ateşkesi	ateşkes
takiben	takib
esir	esir
değişimi	değişim
israil'in	israil
mavi	mavi
hat'ın	hat
gerisine	geri
çekilmesi	çek
mültecilerin	mülteci
dönüşü	dön
mayın	mayın
haritalarının	harita
verilmesi	ver
bm'nin	bm
güçlendirilmesi	güç
1949	1949
tarihli	tarihli
anlaşmadaki	anlaşma
anlaşmada	anlaşma
ki	ki
sınırlara	sınır
dönülmesini	dön
içeren	içer
planının	plan
kabul	kabul
edilebilir	et
olduğunu	ol
söyledi	söyle
fon'a	fon
daha	daha
önce	önce
devredilenlerden	devret
kentbank	kentbank
etibank	etibank
ve	ve
iktisat	iktisat
bank'ın	bank
bankacılık	bankacılık
yapma	yap
ve	ve
mevduat	mevduat
kabul	kabul
etme	et
izni	izin
kaldırılırken	kaldır
kaldırılır	kaldır
sümerbank	sümerbank
demirbank	demirbank
bank	bank
ekspres'in	ekspres
satışı	sat
gerçekleşti	gerçek
istanbul'un	istanbul
varoşlarında	varoş
durum	durum
tam	tam
tersi	ters
oğlunun	oğul
adresini	adres
verdi	ver
insan	insan
yaşamamaktadır	yaşa
ancak	ancak
yaşadığını	yaşa
zannetmektedir	zannet
maalesef	maalesef
benzer	benzer
haber	haber
başlıkları	başlık
sıklaştı	sık
biz	biz
de	de
kadınlar	kadın
sevdi	sev
diye	diye
sevdik	sev
zabıta	zabıta
bir	bir
kent	kent
aşığı	âşık
...	...
yani	yani
videoyu	video
amerika	amerika
çekti	çek
elazığspor	elazığspor
özellikle	özellikle
hücuma	hücum
çıkışlarda	çık
yitirdiği	yitir
toplarda	top
kalesinde	kale
büyük	büyük
tehlikeler	tehlike
yaşadı	yaşa
gönüllü	gönüllü
olma	ol
isteği	istek
kabul	kabul
edilmiş	et
çiftin	çift
nikahını	nikâh
konsolos	konsolos
hüseyin	hüseyin
doğan	doğan
kıyarken	kıy
kıyar	kıy
erbil'in	erbil
şahitliğini	şahit
ertan	ertan
ertekin	ertekin
tuğba	tuğba
coşkun'un	coşkun
şahitliğini	şahit
seda	seda
sayan	sayan
yaptı	yap
oy	oy
aman	aman
of'tu	of
kısa	kısa
bir	bir
konuşma	konuş
yaptı	yap
tatlı	tatlı
kaşığı	kaşık
pul	pul
biber	biber
ödül	ödül
başarılı	başarılı
çalışmalar	çalış
yapan	yap
uğraş	uğraş
alanındaki	alan
alanında	alan
ki	ki
üretimin	üretim
kalitesini	kalite
yükselttiği	yüksel
için	için
teşvik	teşvik
edilen	et
insana	insan
verilen	ver
bir	bir
armağandır	armağan
aşağıda	aşağı
verilenleri	ver
sebep	sebep
sonuç	sonuç
ilişkisine	ilişki
göre	göre
eşleştiriniz	eşleş
kimse	kimse
suçluluk	suçluluk
duygusunun	duygu
pençesinde	pençe
kıvrandırılmazdı	kıvran
kıvrandırılmaz	kıvran
videoda	video
filmler	film
en	en
kalınından	kalın
romanlar	roman
...	...
bunun	bu
içindir	için
ki	ki
milletimizin	millet
yüksek	yüksek
karakterini	karakter
yorulmaz	yor
çalışkanlığını	çalışkanlık
fıtri	fıtri
zekâsını	zekâ
ilme	ilim
bağlılığını	bağlılık
güzel	güzel
sanatlara	sanat
sevgisini	sevgi
milli	milli
birlik	birlik
duygusunu	duygu
mütemadiyen	mütemadiyen
ve	ve
her	her
türlü	türlü
vasıta	vasıta
ve	ve
tedbirlerle	tedbir
besleyerek	besle
inkişaf	inkişaf
ettirmek	et
milli	milli
ülkümüzdür	ülkü
gazetesinde	gazete
bol	bol
bol	bol
kıbrıs'ı	kıbrıs
türklerden	türk
arındırma	arın
propagandası	propaganda
yaptı	yap
ve	ve
işi	iş
de	de
yalnızca	yalnızca
sözlere	söz
bırakmadı	bırak
taraflar	taraf
birbirlerinden	birbiri
şikâyetçi	şikâyetçi
oldu	ol
iyi	iyi
bir	bir
halkla	halk
ilişkiler	ilişki
programı	program
kurumun	kurum
iş	iş
hedefleri	hedef
pazarlama	pazarla
hedefleri	hedef
ve	ve
iletişim	iletişim
hedeflerini	hedef
destekleyen	destekle
etkili	etkili
bir	bir
araç	araç
olmalıdır	ol
doktorların	doktor
yaşama	yaşama
şansı	şans
yüzde	yüz
dediği	de
danaş'ın	danaş
özel	özel
hastanelerde	hastane
130	130
milyar	milyar
lirayı	lira
bulan	bul
tedavisi	tedavi
için	için
londra'da	londra
ki	ki
evini	ev
ve	ve
otomobilini	otomobil
satan	sat
linda	linda
danaş	danaş
100	100
milyar	milyar
lirayı	lira
nakit	nakit
ödedi	öde
30	30
milyar	milyar
liralık	liralık
da	da
senet	senet
imzaladı	imzala
benim	ben
haberim	haber
yok	yok
artist	artist
perran	perran
kutman	kutman
ohal	ohal
bölgesi'ndeki	bölge
bölgesi'nde	bölge
ki	ki
illerde	il
bugüne	bugün
kadar	kadar
başörtüsü	başörtüsü
ile	ile
ilgili	ilgili
bir	bir
olay	olay
yaşanmazken	yaşa
yaşanmaz	yaşa
dünden	dün
itibaren	itibaren
başta	baş
eğitim	eğitim
fakültesi	fakülte
olmak	ol
üzere	üzere
dü'ye	dü
bağlı	bağlı
fakültelerdeki	fakülte
fakültelerdeki	fakülte
fakültelerde	fakülte
ki	ki
sakallı	sakallı
ve	ve
başörtülü	başörtülü
öğrenciler	öğrenci
bahçe	bahçe
kapısından	kapı
içeri	içeri
alınmadı	alın
yaşar	yaşar
ne	ne
yok	yok
ne	ne
de	de
var	var
şimdi	şimdi
beyaz	beyaz
ülkeden	ülke
yeşil	yeşil
ülkeye	ülke
geçiyoruz	geç
dedi	de
rehberimiz	rehber
kuzu	kuzu
etini	et
ince	ince
dilimler	dilim
halinde	hâl
doğrayıp	doğra
derince	derince
bir	bir
kaba	kap
yerleştirin	yerleş
için	için
dışarıya	dışarı
gidecek	git
raporlara	rapor
sansür	sansür
koymuştuk	koy
koymuş	koy
'peki	'peki
ne	ne
olur	ol
dedim	de
burada	bura
olmayandır	ol
içleştiremez	iç
kendimiz	kendi
kılamaz	kıl
suda	su
suretimiz	suret
sayamayız	say
bir	bir
şoförle	şoför
tanıştım	tanış
her	her
gün	gün
beni	ben
öldürüyordu	öl
öldürüyor	öl
dayaktan	dayak
bir	bir
süre	süre
sonra	sonra
para	para
istemeye	iste
başladı	başla
böylece	böylece
ulusal	ulusal
sağlık	sağlık
harcamalarında	harca
büyük	büyük
yer	yer
tutan	tut
kalça	kalça
kırıkları	kırık
önemli	önemli
ölçüde	ölçü
azaltılabilecek	azal
radikal'e	radikal
ilan	ilan
veriyoruz	ver
boğaziçi	boğaziçi
hazırlık	hazırlık
ya	ya
da	da
birinci	birinci
sınıfta	sınıf
okuyan	oku
abla	abla
ya	ya
da	da
abi	abi
arıyoruz	ara
mısırı	mısır
kaynar	kaynar
suda	su
haşlayın	haşla
ve	ve
süzün	süz
kuşu	kuş
akşam	akşam
görünce	gör
gün	gün
anneme	anne
sabah	sabah
10	10
arasında	ara
öleceğimi	öl
söyledim	söyle
bir	bir
süre	süre
tüketici	tüketici
programı	program
da	da
hazırlayan	hazırla
soysal'ın	soysal
yaşamındaki	yaşam
yaşamında	yaşam
ki	ki
değişiklik	değişiklik
yemek	yemek
programıyla	program
başlamış	başla
de	de
benim	ben
acilen	acilen
40	40
kilo	kilo
vermem	ver
lazım	lazım
...	...
çorba	çorba
ve	ve
ekmek	ekmek
getirmişlerdi	getir
getirmişler	getir
tatlı	tatlı
kaşığı	kaşık
hardal	hardal
ya	ya
herhangi	herhangi
bir	bir
sağlık	sağlık
nedeniyle	neden
kışlaya	kışla
gelmişizdir	gel
ya	ya
da	da
helikopter	helikopter
uçuşu	uç
için	için
birliğimize	birlik
gidebilmek	git
için	için
hava	hava
koşullarının	koşul
düzelmesini	düzel
bekliyoruzdur	bekle
çabucak	çabucak
veda	veda
etti	et
bir	bir
de	de
bu	bu
olayla	olay
ilgili	ilgi
şunu	şu
hatırlıyorum	hatırla
dilek	dilek
annemi	annem
öldürmeyi	öl
kafasına	kafa
koyan	koy
"şey""in"	"şey"""
kafasını	kafa
karıştırmak	karış
için	için
çocuk	çocuk
aklı	akıl
tabii	tabii
mektubu	mektubu
dağıtmayı	dağıt
beceremesem	becer
de	de
annem	anne
ölmesin	öl
"n'olur""u"	"n'olur"""
tutmuştum	tut
dolayısıyla	dolayısıyla
bizim	biz
lüksümüzdü	lüks
lüksümüz	lüks
bundan	bu
haberim	haber
bile	bile
yoktu	yok
yok	yok
inanıyoruz	inan
ama	ama
başta	baş
da	da
belirttiğimiz	belir
gibi	gibi
batının	batı
insana	insan
dünyaya	dünya
ve	ve
insanın	insan
geleceğine	gelecek
bakışı	bak
yanlıştır	yanlış
çarpıktır	çarpık
kapalıçarşı'da	kapalıçarşı
hediyelik	hediyelik
eşya	eşya
satar	sat
mısın	mi
demesiyle	de
kendime	kendi
geldim	gel
1100'lü	1100
1100	1100
'lü	li
yıllarda	yıl
ne	ne
ispanya	ispanya
birliğini	birlik
sağlayabilmiş	sağla
ne	ne
italya	italya
fransa	fransa
da	da
şimdiki	şimdi
fransa	fransa
peres	peres
bundan	bu
önce	önce
de	de
cumhurbaşkanı	cumhurbaşkanı
adayı	aday
olmuş	ol
kendisine	kendi
verilen	ver
tüm	tüm
destek	destek
sözlerine	söz
rağmen	rağmen
geçen	geç
seçimde	seçim
likudlu	likudlu
moşe	moşe
katsav	katsav
meclisten	meclis
cumhurbaşkanı	cumhurbaşkan
çıkmıştı	çık
çıkmış	çık
tüm	tüm
bu	bu
süreç	süreç
boyunca	boyunca
.j.	.j.
birkaç	birkaç
adım	adım
ötemizde	öte
ne	ne
var	var
ki	ki
yine	yine
ulaşılmaz	ulaş
yine	yine
yalnızca	yalnızca
dans	dans
ve	ve
şarkılarıyla	şarkı
meşgul	meşgul
...	...
iyi	iyi
dedim	de
ocaktan	ocak
alıp	al
soğumaya	soğu
bırakın	bırak
bizimkiler	biz
bizim	biz
kiler	kiler
konuşuyorlar	konuş
set	set
sonrası	sonra
kübalı	kübalı
prodüksiyon	prodüksiyon
asistanı	asistan
johanna	johanna
ve	ve
ne	ne
işe	iş
baktığını	bak
pek	pek
çakamadığımız	çak
adolfo	adolfo
bizi	biz
alışveriş	alışveriş
edebileceğimiz	et
bir	bir
markete	market
getirdiler	getir
getir	getir
günümüzde	gün
ramazan	ramazan
ayında	ay
mukabele	mukabele
bilinen	bil
iki	iki
kişinin	kişi
karşılıklı	karşılık
kur'an	kur'an
okumaları	oku
bu	bu
olaydan	olay
kaynaklanmış	kaynaklan
bulunmaktadır	bulun
maçlarda	maç
artık	artık
daha	daha
çok	çok
yoruluyoruz	yor
adet	adet
omuz	omuz
çalıştırma	çalış
atatürk	atatürk
renkleniyor	renkle
